fc_key,input_name,sample,chain_id,native_chain_id,found,returned_name_matches_requested
701318806f887f17282827b65824d4bbc43f4e16_0_F,701318806f887f17282827b65824d4bbc43f4e16,0,F,A,True,False
aae9b9a1e9119bcec590194089a634c35562d062_0_H,aae9b9a1e9119bcec590194089a634c35562d062,0,H,A,True,False
747a9c0b3db6b15a4fc58e1eae422403178493c9_3_B,747a9c0b3db6b15a4fc58e1eae422403178493c9,3,B,A,True,False
b76f50a78f42cfccc6e39b74d29e70a92656801a_0_F,b76f50a78f42cfccc6e39b74d29e70a92656801a,0,F,A,True,False
b66baa772dafd8f669e7c9c2a080cba17a2fdf04_4_G,b66baa772dafd8f669e7c9c2a080cba17a2fdf04,4,G,A,True,False
7352c8cb8c5c2204885d8b7b1f7f0641da5267df_0_I,7352c8cb8c5c2204885d8b7b1f7f0641da5267df,0,I,A,True,False
q03497_p53894_2_A,q03497_p53894,2,A,A,True,False
55e8066f9d2ec9ca7d587cb5e8c4de76da35a4ab_4_A,55e8066f9d2ec9ca7d587cb5e8c4de76da35a4ab,4,A,A,True,False
6e0316bf769919e664a6990b08c214e2a9235b58_0_D,6e0316bf769919e664a6990b08c214e2a9235b58,0,D,A,True,False
837b667c16b144507bf7d046b472e94f73b0728b_0_C,837b667c16b144507bf7d046b472e94f73b0728b,0,C,A,True,False
8bc1dac70ba4689f1a2fc9153a870f1b9a6b472b_2_J,8bc1dac70ba4689f1a2fc9153a870f1b9a6b472b,2,J,A,True,False
a6c114f5cd7bbaa2eb71833e4777d805f1cf461b_1_A,a6c114f5cd7bbaa2eb71833e4777d805f1cf461b,1,A,A,True,False
5d532857fbce0eb62596db2aefb2172d1c0b2687_3_H,5d532857fbce0eb62596db2aefb2172d1c0b2687,3,H,A,True,False
23e5e684d2f17d3a817ef84bfe55f9e3b5e73ea8_0_B,23e5e684d2f17d3a817ef84bfe55f9e3b5e73ea8,0,B,A,True,False
8a48eab3dd3eeb30a66d901ced710c6795aaad01_2_E,8a48eab3dd3eeb30a66d901ced710c6795aaad01,2,E,A,True,False
084c9915c0c391555dcae3858561ae53f09ebf3d_3_J,084c9915c0c391555dcae3858561ae53f09ebf3d,3,J,A,True,False
131edf0c130cfb40ed81e365ee8105b579fa2313_3_I,131edf0c130cfb40ed81e365ee8105b579fa2313,3,I,A,True,False
bd55cc4815ae4c9c14ae596afa1146c360aca332_1_H,bd55cc4815ae4c9c14ae596afa1146c360aca332,1,H,A,True,False
1c1c7c72131d1cf3122977956e4e3ef54eb004d9_0_C,1c1c7c72131d1cf3122977956e4e3ef54eb004d9,0,C,A,True,False
f49bb9b98cb9db10c20de848d2f676f41bc1cb3a_2_F,f49bb9b98cb9db10c20de848d2f676f41bc1cb3a,2,F,A,True,False
138e67ae7cf77a85be5bfeb041d1cb2e350c793b_1_B,138e67ae7cf77a85be5bfeb041d1cb2e350c793b,1,B,A,True,False
ee7bfd3acc27a88e095843268805706b351ab75d_4_J,ee7bfd3acc27a88e095843268805706b351ab75d,4,J,A,True,False
b2cf51474a8d151e6cdd79ef06519c4136fa7773_4_L,b2cf51474a8d151e6cdd79ef06519c4136fa7773,4,L,A,True,False
c390b774a9d0bd0d882678828981b701c32fb08a_2_M,c390b774a9d0bd0d882678828981b701c32fb08a,2,M,A,True,False
8b3a33f85fb40d8d9cde5d88a84727c44f59a67f_3_H,8b3a33f85fb40d8d9cde5d88a84727c44f59a67f,3,H,A,True,False
0d0989089dffd5b51019b63e75b56a2d46e1cf88_2_I,0d0989089dffd5b51019b63e75b56a2d46e1cf88,2,I,A,True,False
ed766ac398849cb633c2a1d91ddc5b0fc12a5d0e_2_B,ed766ac398849cb633c2a1d91ddc5b0fc12a5d0e,2,B,A,True,False
96f64c386b629c0ac8e2d2f66e90327a2bb61729_2_J,96f64c386b629c0ac8e2d2f66e90327a2bb61729,2,J,A,True,False
ba7359ade196f8a0cb80783e1b15bf31196bbbb6_1_H,ba7359ade196f8a0cb80783e1b15bf31196bbbb6,1,H,A,True,False
d60fcadf8489b66259b395a5eed4319cc8577b50_2_G,d60fcadf8489b66259b395a5eed4319cc8577b50,2,G,A,True,False
9afe4ab8acd52986b9b97f761ddc8ce58d7522b0_0_G,9afe4ab8acd52986b9b97f761ddc8ce58d7522b0,0,G,A,True,False
9163ecc008538d1dd12997543b54dd534db4e9ab_1_F,9163ecc008538d1dd12997543b54dd534db4e9ab,1,F,A,True,False
2e988305ec9682d66306d17c07faa642f843c94b_3_F,2e988305ec9682d66306d17c07faa642f843c94b,3,F,A,True,False
260d1624869d21a2595b9c7e5bd263da8b6ebb60_3_C,260d1624869d21a2595b9c7e5bd263da8b6ebb60,3,C,A,True,False
26d5b3cc6e985bb119cafa7c3fcc4ec114d8dd7a_3_A,26d5b3cc6e985bb119cafa7c3fcc4ec114d8dd7a,3,A,A,True,False
ac6b2367034fec284cc7cc84bfca8405ef47edbb_2_H,ac6b2367034fec284cc7cc84bfca8405ef47edbb,2,H,A,True,False
c7d50ec4a75680af565b9f3b80be4d0c6179599b_3_C,c7d50ec4a75680af565b9f3b80be4d0c6179599b,3,C,A,True,False
54ec02874cb2cc0f58b83991df05897fbb13c3a0_0_C,54ec02874cb2cc0f58b83991df05897fbb13c3a0,0,C,A,True,False
69a361dee30bbfffd5d5c50c784ff56e4a502b07_2_G,69a361dee30bbfffd5d5c50c784ff56e4a502b07,2,G,A,True,False
c9d3f371d4ad0018886d53a9dcd7b968d6471049_3_I,c9d3f371d4ad0018886d53a9dcd7b968d6471049,3,I,A,True,False
692d376005ab2a6bbb7a1f22672bee1dac88fc45_0_A,692d376005ab2a6bbb7a1f22672bee1dac88fc45,0,A,A,True,False
f0c23c82adc94f2cd1c55b89a3f2809ed4638c27_4_E,f0c23c82adc94f2cd1c55b89a3f2809ed4638c27,4,E,A,True,False
f4b2666d1068f17d7c02ab4856c92efae76f5a26_2_K,f4b2666d1068f17d7c02ab4856c92efae76f5a26,2,K,A,True,False
1e968a8db2fe5683e058b2168b4090f9fac3c0e0_3_A,1e968a8db2fe5683e058b2168b4090f9fac3c0e0,3,A,A,True,False
9d166ec09745aeb2e82b4af10c6224e0d1dfefdf_2_H,9d166ec09745aeb2e82b4af10c6224e0d1dfefdf,2,H,A,True,False
63fcc02c928b2612fccf932b125e85116a20cfca_2_F,63fcc02c928b2612fccf932b125e85116a20cfca,2,F,A,True,False
5554865f6610a0a4f7b2b86fd47cc3446983dab4_2_I,5554865f6610a0a4f7b2b86fd47cc3446983dab4,2,I,A,True,False
c2e59274ddeeb41c0e114c212ea3e5611d0e84f6_1_K,c2e59274ddeeb41c0e114c212ea3e5611d0e84f6,1,K,A,True,False
3a1f7a124eabb5eb8a5e0d6f6c5174396443aec0_4_I,3a1f7a124eabb5eb8a5e0d6f6c5174396443aec0,4,I,A,True,False
f8be98e5a036666ff7c43440bf3d0d86f4a4a7ba_2_I,f8be98e5a036666ff7c43440bf3d0d86f4a4a7ba,2,I,A,True,False
11889543ceb063db761184c2836eea3b1a4eb617_2_C,11889543ceb063db761184c2836eea3b1a4eb617,2,C,A,True,False
5e7eaf96b049299355fcab789f519c9fb5bc1c76_3_G,5e7eaf96b049299355fcab789f519c9fb5bc1c76,3,G,A,True,False
e1bb926ec3339c20e2c6b6c5043ea11973f81701_0_C,e1bb926ec3339c20e2c6b6c5043ea11973f81701,0,C,A,True,False
fc8e42f5fbd61d445ab0d8d2f9f7156381538e82_4_F,fc8e42f5fbd61d445ab0d8d2f9f7156381538e82,4,F,A,True,False
20a65fd198fd30e04621ec5f79aa449d0ab45be5_0_G,20a65fd198fd30e04621ec5f79aa449d0ab45be5,0,G,A,True,False
af5e4adbfd7a39c50c38fcae2c5621df0378a42b_1_N,af5e4adbfd7a39c50c38fcae2c5621df0378a42b,1,N,A,True,False
2c1e99176ac94c9103b291601293f565998e038f_3_A,2c1e99176ac94c9103b291601293f565998e038f,3,A,A,True,False
ddf67c3d280f3a0ae6668b3375ac244bd3f6c803_2_J,ddf67c3d280f3a0ae6668b3375ac244bd3f6c803,2,J,A,True,False
1fedeb08a52e46f2acda81f5569277a156d821c8_4_F,1fedeb08a52e46f2acda81f5569277a156d821c8,4,F,A,True,False
b664c269075fd6d6407179b934c8682b9b8ca48b_3_G,b664c269075fd6d6407179b934c8682b9b8ca48b,3,G,A,True,False
d2fb3f0167a9da77924586aa8465ce4549f84a76_4_B,d2fb3f0167a9da77924586aa8465ce4549f84a76,4,B,A,True,False
c6047fb5d2156f9807f047fbbdc5331cd69a7bf0_1_P,c6047fb5d2156f9807f047fbbdc5331cd69a7bf0,1,P,A,True,False
71aefc4da9d556cdc9fd95801b826a22e924f9ce_2_C,71aefc4da9d556cdc9fd95801b826a22e924f9ce,2,C,A,True,False
6da47027edd2d4534f84f4c7b5be24b8050d0179_2_I,6da47027edd2d4534f84f4c7b5be24b8050d0179,2,I,A,True,False
3d2e6f3264dea07ec28eb859e352da8c2ff98425_1_F,3d2e6f3264dea07ec28eb859e352da8c2ff98425,1,F,A,True,False
28b0805243d72e1540dd92fcb30be45f35eb743b_2_B,28b0805243d72e1540dd92fcb30be45f35eb743b,2,B,A,True,False
104088aaf75040a6bfe04ea63da4d1d137dc170d_2_H,104088aaf75040a6bfe04ea63da4d1d137dc170d,2,H,A,True,False
c42e02c11034cf531470ecea744f6b14b5d76453_3_E,c42e02c11034cf531470ecea744f6b14b5d76453,3,E,A,True,False
639c86fb05aba847a3b66e3e47b4769bb2fc4411_3_D,639c86fb05aba847a3b66e3e47b4769bb2fc4411,3,D,A,True,False
6157d8d636fe626259c00daefbf87de532cd35e6_1_B,6157d8d636fe626259c00daefbf87de532cd35e6,1,B,A,True,False
abc56eadd0e0b0c001f8ce7d60b1356e70f6519b_1_E,abc56eadd0e0b0c001f8ce7d60b1356e70f6519b,1,E,A,True,False
fd6a9811d2496295fea4fb6af608aeddc5f598df_4_J,fd6a9811d2496295fea4fb6af608aeddc5f598df,4,J,A,True,False
b0d20a916aaf118b661f531addfb6a5bb0f43194_2_M,b0d20a916aaf118b661f531addfb6a5bb0f43194,2,M,A,True,False
p32381_p31539_4_A,p32381_p31539,4,A,A,True,False
0517a71e065adf02c540f94544e82421c0219ebb_2_J,0517a71e065adf02c540f94544e82421c0219ebb,2,J,A,True,False
c57998641d312bb325501bd345de1815279097a7_0_A,c57998641d312bb325501bd345de1815279097a7,0,A,A,True,False
373273eacc79f69b37c74a5377b7c78d2377e9d2_0_E,373273eacc79f69b37c74a5377b7c78d2377e9d2,0,E,A,True,False
acba6fecf5cc93a16d26dcf1ed954786bbb75eb0_2_E,acba6fecf5cc93a16d26dcf1ed954786bbb75eb0,2,E,A,True,False
f0e78b605118caea943a6ad07d6672012afd2b38_1_K,f0e78b605118caea943a6ad07d6672012afd2b38,1,K,A,True,False
024329338ab2f9763f4356699294811689655526_2_K,024329338ab2f9763f4356699294811689655526,2,K,A,True,False
0a0977e84b524a43724445e43de1f3bf6a977232_3_H,0a0977e84b524a43724445e43de1f3bf6a977232,3,H,A,True,False
37b88db95f705244ee2103782fd1becfefa4b5f1_1_G,37b88db95f705244ee2103782fd1becfefa4b5f1,1,G,A,True,False
605d6e786037537d33523d135b6157355ed28dd0_2_B,605d6e786037537d33523d135b6157355ed28dd0,2,B,A,True,False
6831b330ca6e643d9eaffdaf93f52bb88e6f8a37_1_G,6831b330ca6e643d9eaffdaf93f52bb88e6f8a37,1,G,A,True,False
93f189ee517edd2eb93624e64345ee3684764b7b_2_K,93f189ee517edd2eb93624e64345ee3684764b7b,2,K,A,True,False
9b468fa4aba3b92929f895c360dfbab77da032be_1_F,9b468fa4aba3b92929f895c360dfbab77da032be,1,F,A,True,False
ed5e3cb34bd26ba1814742224f7001957d4a25a7_0_E,ed5e3cb34bd26ba1814742224f7001957d4a25a7,0,E,A,True,False
94bf8d70b42360cd7675326d3dd762fd57f887d0_0_J,94bf8d70b42360cd7675326d3dd762fd57f887d0,0,J,A,True,False
230addc9cfb93b117aa8d02db0bc2f3166a3fa2b_0_B,230addc9cfb93b117aa8d02db0bc2f3166a3fa2b,0,B,A,True,False
346394b6204e1a97ecc5a386443df4183a743476_0_G,346394b6204e1a97ecc5a386443df4183a743476,0,G,A,True,False
1115bea491c3b9da4bf6825235444deaafc3ee6b_4_D,1115bea491c3b9da4bf6825235444deaafc3ee6b,4,D,A,True,False
e72f99a17281676fc0432868bf04174eeb08d032_2_B,e72f99a17281676fc0432868bf04174eeb08d032,2,B,A,True,False
9bb5d004e78d09e52200b95eb5fea27c8e8d95ef_2_E,9bb5d004e78d09e52200b95eb5fea27c8e8d95ef,2,E,A,True,False
fb15248f43cf28b44ac589a1df93189762b51c0d_2_C,fb15248f43cf28b44ac589a1df93189762b51c0d,2,C,A,True,False
2271d54cf121ff9d61d50b43bc7317e3668144ce_0_D,2271d54cf121ff9d61d50b43bc7317e3668144ce,0,D,A,True,False
78c4d5efc4ff5a7a29cc15e72b0ed159b02b1b2e_0_I,78c4d5efc4ff5a7a29cc15e72b0ed159b02b1b2e,0,I,A,True,False
04d1346c50133697987ce8bd5dee2d1d9811e2c9_4_I,04d1346c50133697987ce8bd5dee2d1d9811e2c9,4,I,A,True,False
c4531cbe62327c8c07c7cf14f8ac8e0711d9e371_2_F,c4531cbe62327c8c07c7cf14f8ac8e0711d9e371,2,F,A,True,False
f4e6879f90620de0cb8757a4c618888aac766d1b_0_B,f4e6879f90620de0cb8757a4c618888aac766d1b,0,B,A,True,False
6634c136c6af349427c4a9cfa5b98ef556e50ac7_4_H,6634c136c6af349427c4a9cfa5b98ef556e50ac7,4,H,A,True,False
p53720_q04835_3_A,p53720_q04835,3,A,A,True,False
6d3433eb20413f6660cf1533d3c136b6deb6093e_4_I,6d3433eb20413f6660cf1533d3c136b6deb6093e,4,I,A,True,False
fff5956b4df02c86db8116689018d38148bacca4_3_E,fff5956b4df02c86db8116689018d38148bacca4,3,E,A,True,False
18aead5d4533e76e9d146880280987ec59a72456_0_A,18aead5d4533e76e9d146880280987ec59a72456,0,A,A,True,False
43a9bb912e51d92e26b8005799b4d5a9cb057178_3_J,43a9bb912e51d92e26b8005799b4d5a9cb057178,3,J,A,True,False
3c5f6e8924af1bfa59ed2ae67ea7a317e396e461_1_A,3c5f6e8924af1bfa59ed2ae67ea7a317e396e461,1,A,A,True,False
8e36c99d6e376e72844d2de371b42386680ad6ef_0_I,8e36c99d6e376e72844d2de371b42386680ad6ef,0,I,A,True,False
124210c4309e877a5bd68a8ee540ca020995fdbb_1_G,124210c4309e877a5bd68a8ee540ca020995fdbb,1,G,A,True,False
94f5d639fc5a751d21ffff88a906d012b52ddf5d_1_L,94f5d639fc5a751d21ffff88a906d012b52ddf5d,1,L,A,True,False
f94bacfc9ba189e5cc9e672bd87de2d860eb5929_3_B,f94bacfc9ba189e5cc9e672bd87de2d860eb5929,3,B,A,True,False
6fbf96903c26abdeb14a41f77d787253cf19d04b_4_G,6fbf96903c26abdeb14a41f77d787253cf19d04b,4,G,A,True,False
ebaca703c68f46f79d04c9fbf61fcc0fa7da00d5_2_H,ebaca703c68f46f79d04c9fbf61fcc0fa7da00d5,2,H,A,True,False
e3848f6151758cae8d7da26b49a9076711f5f037_1_P,e3848f6151758cae8d7da26b49a9076711f5f037,1,P,A,True,False
df7bf71c702277c64839acae860c7f906b70acfd_2_E,df7bf71c702277c64839acae860c7f906b70acfd,2,E,A,True,False
14655058fbaab907630796eb3386746a61a9e52b_2_I,14655058fbaab907630796eb3386746a61a9e52b,2,I,A,True,False
08bc668124a3159786a1147dc50abd0b9e35fc07_4_E,08bc668124a3159786a1147dc50abd0b9e35fc07,4,E,A,True,False
cc2288da539bab7235943f6351833bed371b3a8f_1_G,cc2288da539bab7235943f6351833bed371b3a8f,1,G,A,True,False
f3f427ecd47ea0fb280bd7582bb6e1b83c622ec7_2_D,f3f427ecd47ea0fb280bd7582bb6e1b83c622ec7,2,D,A,True,False
db79861d141b1c995b94b7beee4903390bcbe9de_4_B,db79861d141b1c995b94b7beee4903390bcbe9de,4,B,A,True,False
d23fbbc4b7dbeef30e2174245a4b932a33a71428_2_G,d23fbbc4b7dbeef30e2174245a4b932a33a71428,2,G,A,True,False
42aa5713d2d39ebd3542dfcc1f6d7071fdd10fb7_1_E,42aa5713d2d39ebd3542dfcc1f6d7071fdd10fb7,1,E,A,True,False
44c09a89c5a3c0d720e40557142eac997de3a838_4_E,44c09a89c5a3c0d720e40557142eac997de3a838,4,E,A,True,False
d8ef5f8ab401c617a96f909bd6411dce9579ce67_3_H,d8ef5f8ab401c617a96f909bd6411dce9579ce67,3,H,A,True,False
887ef51f6e0e67faee8c2c70bcbbcccc07481001_0_J,887ef51f6e0e67faee8c2c70bcbbcccc07481001,0,J,A,True,False
943315b9907128222c5634dd2e136e5cdeeede8b_1_E,943315b9907128222c5634dd2e136e5cdeeede8b,1,E,A,True,False
p17649_p48563_3_B,p17649_p48563,3,B,A,True,False
33e175d344fca1ad4f99d8f085fbe5642e1c90f9_0_C,33e175d344fca1ad4f99d8f085fbe5642e1c90f9,0,C,A,True,False
49c94104d37cb9d7fafc0f63e6aaac579592ef7e_4_D,49c94104d37cb9d7fafc0f63e6aaac579592ef7e,4,D,A,True,False
657ec8e7b1fc00a5a842401cd293582e52ae6925_2_E,657ec8e7b1fc00a5a842401cd293582e52ae6925,2,E,A,True,False
c068b717a3975508cde0bef86dbad8252e963f12_2_I,c068b717a3975508cde0bef86dbad8252e963f12,2,I,A,True,False
3aa9b25ead26dc39194c4bfff776d0a12413be16_4_G,3aa9b25ead26dc39194c4bfff776d0a12413be16,4,G,A,True,False
148d24997448faeabf95c4071e60e788d5c4cf86_1_E,148d24997448faeabf95c4071e60e788d5c4cf86,1,E,A,True,False
77d2885d2f72ca6e4ce1cb98d6b5373a0e6b8b4c_2_D,77d2885d2f72ca6e4ce1cb98d6b5373a0e6b8b4c,2,D,A,True,False
17c5207a679afa9d373aa1bf8d6cc53baf4eb48f_1_D,17c5207a679afa9d373aa1bf8d6cc53baf4eb48f,1,D,A,True,False
a7ee631389063d8c6815780e52acaa488c120320_1_D,a7ee631389063d8c6815780e52acaa488c120320,1,D,A,True,False
0f2978bf49e0c3f8346dc5433ba999123f589616_1_I,0f2978bf49e0c3f8346dc5433ba999123f589616,1,I,A,True,False
82bdf31ce7dbe7add8468b5e11fd64e05120724c_3_J,82bdf31ce7dbe7add8468b5e11fd64e05120724c,3,J,A,True,False
a892d53fc40d3285de9c4bc71aa0951cdd3d2a13_2_G,a892d53fc40d3285de9c4bc71aa0951cdd3d2a13,2,G,A,True,False
6ea03661f092431e76bae3dea1f2aa8d25f4988b_1_C,6ea03661f092431e76bae3dea1f2aa8d25f4988b,1,C,A,True,False
6db02097164d4223e09a5a25bc8c020f2bd0d83a_3_E,6db02097164d4223e09a5a25bc8c020f2bd0d83a,3,E,A,True,False
c0301eb917abdb39e82c45689613efd80bdf4281_0_E,c0301eb917abdb39e82c45689613efd80bdf4281,0,E,A,True,False
5bbdeaad55e3f01ffa19e193eb787fef205b70ae_0_J,5bbdeaad55e3f01ffa19e193eb787fef205b70ae,0,J,A,True,False
045660bb93245d30c1c7c62a7c77d53689071c5e_2_F,045660bb93245d30c1c7c62a7c77d53689071c5e,2,F,A,True,False
e567bc82c452aa4f52844b97ba00d7e74682c37c_0_H,e567bc82c452aa4f52844b97ba00d7e74682c37c,0,H,A,True,False
ffd031a276a7d6bcc0b9791a16760b76a3909a2f_4_F,ffd031a276a7d6bcc0b9791a16760b76a3909a2f,4,F,A,True,False
3238e0fcd3ddc673c1be0123c8318cb5df40a97a_1_G,3238e0fcd3ddc673c1be0123c8318cb5df40a97a,1,G,A,True,False
d94b9f0a8b2cca262012570b1d4dda5440546c47_1_C,d94b9f0a8b2cca262012570b1d4dda5440546c47,1,C,A,True,False
p22336_q08742_0_A,p22336_q08742,0,A,A,True,False
b3d261bc202a15369fb64573a47504f9bec04642_1_I,b3d261bc202a15369fb64573a47504f9bec04642,1,I,A,True,False
5132beffa1816a51a3433ae21fe7c0fc7f636b44_1_I,5132beffa1816a51a3433ae21fe7c0fc7f636b44,1,I,A,True,False
88b0e7da6afd3f9387a1c46a0258fce61a7376b5_4_B,88b0e7da6afd3f9387a1c46a0258fce61a7376b5,4,B,A,True,False
c92a3d2d95289adabe9233c1d62d0b93636c35b5_4_H,c92a3d2d95289adabe9233c1d62d0b93636c35b5,4,H,A,True,False
c1dca850ae4a240471c9eba33ed35d00a570ac11_0_A,c1dca850ae4a240471c9eba33ed35d00a570ac11,0,A,A,True,False
c00bec9a69f6299809aedea248926dae44f25921_2_G,c00bec9a69f6299809aedea248926dae44f25921,2,G,A,True,False
fd108870cf61ef1c62fa9735409eecc7b5e91b53_4_H,fd108870cf61ef1c62fa9735409eecc7b5e91b53,4,H,A,True,False
6903118d498492e06a914572d50c44830fd515e5_0_A,6903118d498492e06a914572d50c44830fd515e5,0,A,A,True,False
4d6bf4d8f55baa0914e8e049455862af21a44110_2_C,4d6bf4d8f55baa0914e8e049455862af21a44110,2,C,A,True,False
1319ba74c126ccb94ffa6e43a55455943c1a5884_1_L,1319ba74c126ccb94ffa6e43a55455943c1a5884,1,L,A,True,False
922638d1eaa5cc8ae63a8927d130751b8f1b9588_0_K,922638d1eaa5cc8ae63a8927d130751b8f1b9588,0,K,A,True,False
38c43522bcd95c07ba56794dd462ec0c1b04b17a_3_C,38c43522bcd95c07ba56794dd462ec0c1b04b17a,3,C,A,True,False
025c7b41f5207af2f0af349449f34e4c754a5613_3_D,025c7b41f5207af2f0af349449f34e4c754a5613,3,D,A,True,False
3ff7fefdd84f24a1a04c6cbdbefdc0b24ba0cd6f_0_I,3ff7fefdd84f24a1a04c6cbdbefdc0b24ba0cd6f,0,I,A,True,False
939763a83dcda8b370040701b48ea96e7d0cfce9_2_B,939763a83dcda8b370040701b48ea96e7d0cfce9,2,B,A,True,False
0c3b26fdca37833b3d725ac6fbba12c550a3ab36_1_G,0c3b26fdca37833b3d725ac6fbba12c550a3ab36,1,G,A,True,False
1043d55a62eea63afeaace574b3a1f3b22c56542_2_J,1043d55a62eea63afeaace574b3a1f3b22c56542,2,J,A,True,False
b458393b9dc663bfea18593c7a66d6c3dbf557d4_3_B,b458393b9dc663bfea18593c7a66d6c3dbf557d4,3,B,A,True,False
ce0f94d60221d3b8d865b81c6ec5c2d6898753da_3_H,ce0f94d60221d3b8d865b81c6ec5c2d6898753da,3,H,A,True,False
3a462862c3cedd97a3747a1eb43e116329875b02_1_C,3a462862c3cedd97a3747a1eb43e116329875b02,1,C,A,True,False
0253a9b60ee05086800c6754e0986ccb4d5d850e_1_K,0253a9b60ee05086800c6754e0986ccb4d5d850e,1,K,A,True,False
84982ad7a0297f6452d7f32af0f5f8be5e04974d_0_F,84982ad7a0297f6452d7f32af0f5f8be5e04974d,0,F,A,True,False
5b3b54928ef74f50df75009525c4ded862d69cc1_3_C,5b3b54928ef74f50df75009525c4ded862d69cc1,3,C,A,True,False
f8371ee14cb2e95a11cb9db33e719d77e98b56d4_2_K,f8371ee14cb2e95a11cb9db33e719d77e98b56d4,2,K,A,True,False
ec58f439124a79fe35623c594978ec3b0cd4d4e5_4_J,ec58f439124a79fe35623c594978ec3b0cd4d4e5,4,J,A,True,False
9529b876dab5767504792c1bb3aa72075ded595c_0_G,9529b876dab5767504792c1bb3aa72075ded595c,0,G,A,True,False
29b70d00b7d1b3d631aaa1d8905568a1d05f2957_3_L,29b70d00b7d1b3d631aaa1d8905568a1d05f2957,3,L,A,True,False
b576ae2fa9f588aa2a9e6cc8abd0a891d5db3ef3_1_F,b576ae2fa9f588aa2a9e6cc8abd0a891d5db3ef3,1,F,A,True,False
b76e803834708a6db329b2b07658d976f3fd637c_0_H,b76e803834708a6db329b2b07658d976f3fd637c,0,H,A,True,False
c71eff2c6a5d9fafe2174b98a5e825d450de2e05_3_G,c71eff2c6a5d9fafe2174b98a5e825d450de2e05,3,G,A,True,False
7529b0a27d28c1aae7ff06f01c94d4bfab30f304_2_H,7529b0a27d28c1aae7ff06f01c94d4bfab30f304,2,H,A,True,False
84fda2233273d5309474aaf668a8d95878fbf10a_0_E,84fda2233273d5309474aaf668a8d95878fbf10a,0,E,A,True,False
p20967_p53691_1_A,p20967_p53691,1,A,A,True,False
ff00440f3582a1edcd235df32f912104fb4f06ae_2_H,ff00440f3582a1edcd235df32f912104fb4f06ae,2,H,A,True,False
599a66d05847414edf88250e9b200a1a7db58341_4_A,599a66d05847414edf88250e9b200a1a7db58341,4,A,A,True,False
a44495e0c13a43998187c5e49316df79d919db19_1_J,a44495e0c13a43998187c5e49316df79d919db19,1,J,A,True,False
60115a679a77b46b0ee2f0abc1fe6d020515acc1_2_D,60115a679a77b46b0ee2f0abc1fe6d020515acc1,2,D,A,True,False
1ea2cba4ca0b34ae349dd3e5038be7b47828355e_3_A,1ea2cba4ca0b34ae349dd3e5038be7b47828355e,3,A,A,True,False
607e90c8c0b2aa7ef318b0b6bc2c54c5b4b2049a_0_E,607e90c8c0b2aa7ef318b0b6bc2c54c5b4b2049a,0,E,A,True,False
2c559ec3a27afefab2825edfb7b26fefa98f0a58_1_A,2c559ec3a27afefab2825edfb7b26fefa98f0a58,1,A,A,True,False
e369570e2beb3d1464657d0706581fb7ea8b92f8_0_E,e369570e2beb3d1464657d0706581fb7ea8b92f8,0,E,A,True,False
82279ac8dca497322be5325503ae080b60621a78_0_H,82279ac8dca497322be5325503ae080b60621a78,0,H,A,True,False
5608421b1f53ca526f74d4669863f15796d5cab0_1_I,5608421b1f53ca526f74d4669863f15796d5cab0,1,I,A,True,False
6fd638a729875580eebd0722916741d830793a30_0_C,6fd638a729875580eebd0722916741d830793a30,0,C,A,True,False
bd905c3dd90e585eb818af6315aa790dc6935e01_2_G,bd905c3dd90e585eb818af6315aa790dc6935e01,2,G,A,True,False
754bcbf1ce5e8c2d2be958297fdeed43756f2e08_1_E,754bcbf1ce5e8c2d2be958297fdeed43756f2e08,1,E,A,True,False
d9be390e016800d775d19b8ff1b44ed81f77d9e8_2_H,d9be390e016800d775d19b8ff1b44ed81f77d9e8,2,H,A,True,False
b3f2812cb22110b46ca37a96310e21b85648ea5b_1_A,b3f2812cb22110b46ca37a96310e21b85648ea5b,1,A,A,True,False
f9e7a9d9195642e9856c81c41dc3f220d5b3c293_0_B,f9e7a9d9195642e9856c81c41dc3f220d5b3c293,0,B,A,True,False
a79d5c1b803d2feb6ba59e8bf12196e241115f66_1_A,a79d5c1b803d2feb6ba59e8bf12196e241115f66,1,A,A,True,False
33bf53d8f8604a9b7a506cff29e4addc90e4a425_3_B,33bf53d8f8604a9b7a506cff29e4addc90e4a425,3,B,A,True,False
9260946255e0fca791827c432c32713e5046c4c2_1_H,9260946255e0fca791827c432c32713e5046c4c2,1,H,A,True,False
1bbeb8580b8350d770aa9ef13d4ee053bf02d0a1_0_A,1bbeb8580b8350d770aa9ef13d4ee053bf02d0a1,0,A,A,True,False
41750606f6802e56100ee38a0e2390ffa47401b8_2_J,41750606f6802e56100ee38a0e2390ffa47401b8,2,J,A,True,False
94bf8d70b42360cd7675326d3dd762fd57f887d0_3_E,94bf8d70b42360cd7675326d3dd762fd57f887d0,3,E,A,True,False
4000a327ec43b0f75339c4248713ead99ecd6c7c_1_I,4000a327ec43b0f75339c4248713ead99ecd6c7c,1,I,A,True,False
68293f006c5a48d257a1611109305221988ce547_4_F,68293f006c5a48d257a1611109305221988ce547,4,F,A,True,False
c29711a2380e39bd735f998dfef02dd43b3d58ba_4_H,c29711a2380e39bd735f998dfef02dd43b3d58ba,4,H,A,True,False
7f32c7aa15039eec7b84d7e24d18e76c24bfe9f6_1_E,7f32c7aa15039eec7b84d7e24d18e76c24bfe9f6,1,E,A,True,False
