input_name,sample,chain_id,fc_key
70dde83358c9b85a99fe6b70edec033b48018f85,2,E,70dde83358c9b85a99fe6b70edec033b48018f85_2_E
05885109b5acba6c0ea7494d25d51287591976f5,0,E,05885109b5acba6c0ea7494d25d51287591976f5_0_E
abf4f6319ef27c21702631d25aa48c763a2f9aad,4,M,abf4f6319ef27c21702631d25aa48c763a2f9aad_4_M
af9421568090e68319e43a316063604502603681,0,H,af9421568090e68319e43a316063604502603681_0_H
3ca23a9244f8fdcfebc9dc44cc441eedc8ed6321,1,I,3ca23a9244f8fdcfebc9dc44cc441eedc8ed6321_1_I
0b39796941c49523c428dbb708234a8190d9343f,2,D,0b39796941c49523c428dbb708234a8190d9343f_2_D
047418f079b01e73fd1e79dc922070f7971da71c,3,L,047418f079b01e73fd1e79dc922070f7971da71c_3_L
86fb06f4d7fb0ed7065bbf6d1aeef255f1ff10c9,4,C,86fb06f4d7fb0ed7065bbf6d1aeef255f1ff10c9_4_C
a2143590735bb10b6b80acadbc91146409c8f4b6,4,A,a2143590735bb10b6b80acadbc91146409c8f4b6_4_A
7f3d021a72fee9a11dca78e63558e28d7715cadf,0,J,7f3d021a72fee9a11dca78e63558e28d7715cadf_0_J
7fa67e0fdf0d07d6adf162c3b714848943d87ef4,0,N,7fa67e0fdf0d07d6adf162c3b714848943d87ef4_0_N
e2940261c95c173a81b130a527bff57b915ffb46,1,P,e2940261c95c173a81b130a527bff57b915ffb46_1_P
cff2c4819236a4b1acbff1a750c48ca2c5978ca4,2,C,cff2c4819236a4b1acbff1a750c48ca2c5978ca4_2_C
572f6c37f1e2c9422319fab6965c46bdc64a0a78,2,H,572f6c37f1e2c9422319fab6965c46bdc64a0a78_2_H
4a864577f459536f3b8240f441e77734a1979771,0,A,4a864577f459536f3b8240f441e77734a1979771_0_A
d8153eba818b80cf5a6568962aa43e78b2944107,4,H,d8153eba818b80cf5a6568962aa43e78b2944107_4_H
2654048b4cac1efe5013435a14a9bb39e48fb4ea,1,E,2654048b4cac1efe5013435a14a9bb39e48fb4ea_1_E
ab54e899c04750c468e9d8ed19b5b019001a9a1f,3,G,ab54e899c04750c468e9d8ed19b5b019001a9a1f_3_G
646186090905161b1f74291829a2b8923d1d9416,1,H,646186090905161b1f74291829a2b8923d1d9416_1_H
8ed8caa776ba90aa6ff59b3767c76e1e9548ec39,1,G,8ed8caa776ba90aa6ff59b3767c76e1e9548ec39_1_G
1a9aa5f694b75b53f73d773427f44bb4a2cfe670,2,D,1a9aa5f694b75b53f73d773427f44bb4a2cfe670_2_D
8222d2f8c50c30b4ac9c544bc52b5c205f2c2b08,4,L,8222d2f8c50c30b4ac9c544bc52b5c205f2c2b08_4_L
ff0d7348ead15d400bf19d61b6d7d22b00128c81,2,F,ff0d7348ead15d400bf19d61b6d7d22b00128c81_2_F
d0d57b1ecf77e05e4ea4fd89907d392fb4478808,3,B,d0d57b1ecf77e05e4ea4fd89907d392fb4478808_3_B
028f5ad541ff7c435602943c30c2c1eeec60a89e,1,J,028f5ad541ff7c435602943c30c2c1eeec60a89e_1_J
5c98267dec6c2ae6a7135af669903e5449aac3c7,3,C,5c98267dec6c2ae6a7135af669903e5449aac3c7_3_C
da3cbc160b4f5c7741da6aabd895d9e08565125d,0,G,da3cbc160b4f5c7741da6aabd895d9e08565125d_0_G
759935cd47c074b277d0ddb15c615f761081c62a,2,C,759935cd47c074b277d0ddb15c615f761081c62a_2_C
ff63987de7ed455bb46784ba68b32b70d14b91a9,2,C,ff63987de7ed455bb46784ba68b32b70d14b91a9_2_C
96f514a7221f1eba346364e543942ad167434d9f,1,K,96f514a7221f1eba346364e543942ad167434d9f_1_K
5967a58933608a302e6a9378f4173a5c30fce0f1,3,A,5967a58933608a302e6a9378f4173a5c30fce0f1_3_A
766a147349f5a77e9ea1a1feda518bcb982a2d2a,4,L,766a147349f5a77e9ea1a1feda518bcb982a2d2a_4_L
87ee3adc0324239602ef07f5deeebec1a6fad370,4,L,87ee3adc0324239602ef07f5deeebec1a6fad370_4_L
5cf61901ef54d2608b08fc1395164bc358302d89,0,I,5cf61901ef54d2608b08fc1395164bc358302d89_0_I
5fe5053f63632c400256bf62ab217e6ae133bb59,2,M,5fe5053f63632c400256bf62ab217e6ae133bb59_2_M
12bdbf61aa9b0c04ced6fc587c915c54dde47183,1,G,12bdbf61aa9b0c04ced6fc587c915c54dde47183_1_G
e2a99c542408ef0ce4917973aa9f61410bd61586,1,L,e2a99c542408ef0ce4917973aa9f61410bd61586_1_L
7c9589ba3cee4aa251d8f21ad0d2f370da5ff6e6,4,M,7c9589ba3cee4aa251d8f21ad0d2f370da5ff6e6_4_M
ff6f139615b045cfed00a2907fa59c8d5248bcb5,1,K,ff6f139615b045cfed00a2907fa59c8d5248bcb5_1_K
4bd30178435ad225f79c5a3f2def9d4b5c396180,0,A,4bd30178435ad225f79c5a3f2def9d4b5c396180_0_A
ab19fc8090e9c2e44fa33a1b666bb36308a60197,2,A,ab19fc8090e9c2e44fa33a1b666bb36308a60197_2_A
6d1c211979497d9b08a6fe6685733dea47a09486,2,B,6d1c211979497d9b08a6fe6685733dea47a09486_2_B
fc92acd0b3466451872df25b3a811d308909eaa3,0,K,fc92acd0b3466451872df25b3a811d308909eaa3_0_K
8adb12c1782517d79f5b0b4efd6fb00cc4bae24d,4,M,8adb12c1782517d79f5b0b4efd6fb00cc4bae24d_4_M
aeec34ee2edca4c4093ae3381cb8e8c1a6b6a1e3,4,C,aeec34ee2edca4c4093ae3381cb8e8c1a6b6a1e3_4_C
0fb26df98410a5483a60d06a9487b14656f38971,0,C,0fb26df98410a5483a60d06a9487b14656f38971_0_C
6e230edeecf0a50778438e7b5b0aad05e57c09ee,3,J,6e230edeecf0a50778438e7b5b0aad05e57c09ee_3_J
eb0e96a0089d0d44e74487f8cf8f11102cad11f0,0,J,eb0e96a0089d0d44e74487f8cf8f11102cad11f0_0_J
0fc64eedd1598dc84f7d30fbb4b0aff5a5f619c0,1,I,0fc64eedd1598dc84f7d30fbb4b0aff5a5f619c0_1_I
54720a7ce6f2113243f701bc3e7bb3816807da87,4,C,54720a7ce6f2113243f701bc3e7bb3816807da87_4_C
d204da6c30e438eafb74e395edca08243cacc170,3,F,d204da6c30e438eafb74e395edca08243cacc170_3_F
dc38195a939bb61522500d441f2ee628f8e8e36b,2,A,dc38195a939bb61522500d441f2ee628f8e8e36b_2_A
9c252d018a1ac1b402b67293e709f966ed111fa0,3,A,9c252d018a1ac1b402b67293e709f966ed111fa0_3_A
80615ff63a6c8d2d49d8587cce77300a2eb845ae,3,F,80615ff63a6c8d2d49d8587cce77300a2eb845ae_3_F
2f9a859b78fbeb47c52f0c24684dabad7684b561,4,B,2f9a859b78fbeb47c52f0c24684dabad7684b561_4_B
f65cd6135fc8c35551ddef039116bef5c7147352,3,C,f65cd6135fc8c35551ddef039116bef5c7147352_3_C
069004d9385d618550cffdbdf14f3d3b0056e4fd,1,A,069004d9385d618550cffdbdf14f3d3b0056e4fd_1_A
0df37e084543b6203f051bc975a7cecdec402202,3,G,0df37e084543b6203f051bc975a7cecdec402202_3_G
06f5624663680ee452603a3abdf3bec5a8c55834,2,A,06f5624663680ee452603a3abdf3bec5a8c55834_2_A
ec44a0742bcdf334fef72dd03787e5bb69ecbfb2,1,F,ec44a0742bcdf334fef72dd03787e5bb69ecbfb2_1_F
d22079e86004afffa87f4940f3adf0a6c2a359cb,0,G,d22079e86004afffa87f4940f3adf0a6c2a359cb_0_G
5f61f0492eb3bf5dad4e8606b77f6f9ec6b17b7d,0,C,5f61f0492eb3bf5dad4e8606b77f6f9ec6b17b7d_0_C
ece1a2737deddad0fb953d9599f09bacb6190c1c,2,K,ece1a2737deddad0fb953d9599f09bacb6190c1c_2_K
12216f791817a733601fcf78bbbe8d423b282dd7,3,I,12216f791817a733601fcf78bbbe8d423b282dd7_3_I
4708b15f69311451b066faaa058e63506320dd5f,4,F,4708b15f69311451b066faaa058e63506320dd5f_4_F
0e207143f7fb8a50f42042db4b60ed4080a32c9d,4,L,0e207143f7fb8a50f42042db4b60ed4080a32c9d_4_L
2bab46f5a2a1229031449589ab0f3bd4b0b35f77,4,G,2bab46f5a2a1229031449589ab0f3bd4b0b35f77_4_G
30dc94a7c1c090eb0f78de99357b1053fb9e5c69,0,A,30dc94a7c1c090eb0f78de99357b1053fb9e5c69_0_A
5a8984a118a4e236f0ab90b484ed7dd098819d30,4,F,5a8984a118a4e236f0ab90b484ed7dd098819d30_4_F
5fb16e32728ac571be4d04020baa965a51dedd32,3,L,5fb16e32728ac571be4d04020baa965a51dedd32_3_L
2a624381407b3482920e878f4d446cf6f6b9253a,1,K,2a624381407b3482920e878f4d446cf6f6b9253a_1_K
f3f2d14233f770ecad300871735580a88d96297e,3,F,f3f2d14233f770ecad300871735580a88d96297e_3_F
d37e9e7684c7e90502958ceb2411c4126e740889,3,H,d37e9e7684c7e90502958ceb2411c4126e740889_3_H
7ad65760de195f136700b3883f4b81ca98811cb2,1,A,7ad65760de195f136700b3883f4b81ca98811cb2_1_A
aacdb372e724b60489556a27aba455b09457c46c,1,A,aacdb372e724b60489556a27aba455b09457c46c_1_A
bd35761633045a9ae59583e3b382f2758b005cb0,3,F,bd35761633045a9ae59583e3b382f2758b005cb0_3_F
ff2aaff9668259df4bae1d67861f80f52e40322b,1,G,ff2aaff9668259df4bae1d67861f80f52e40322b_1_G
6a647407f2a065fe576ef1e6b9ee5cde16d4fae9,1,I,6a647407f2a065fe576ef1e6b9ee5cde16d4fae9_1_I
465783b6531acde81c4ec99268609a2dfb1d19b3,4,E,465783b6531acde81c4ec99268609a2dfb1d19b3_4_E
02f7a5dfc67632bbcaeca84994d29edb7dc8f1f2,3,F,02f7a5dfc67632bbcaeca84994d29edb7dc8f1f2_3_F
71c8d37aac7d15af391d94232716db3a7cf0c33b,3,I,71c8d37aac7d15af391d94232716db3a7cf0c33b_3_I
f5d233f55dcddacceb62428564f61f13efa796fe,1,J,f5d233f55dcddacceb62428564f61f13efa796fe_1_J
5f32a722d8e4437bbcfad4b7031b112707ba6cde,0,B,5f32a722d8e4437bbcfad4b7031b112707ba6cde_0_B
570c0c739764da5ba93e740731ecd595a3b0f58f,4,E,570c0c739764da5ba93e740731ecd595a3b0f58f_4_E
8f79b08b71c1f1f9001b320f2288219a3127ab43,3,B,8f79b08b71c1f1f9001b320f2288219a3127ab43_3_B
34af99636a57e8a8f1abf1809dc3302c8e1c5a46,2,E,34af99636a57e8a8f1abf1809dc3302c8e1c5a46_2_E
0de6aa1f0c1ec826700fc40f4a2e32edae3c9422,0,H,0de6aa1f0c1ec826700fc40f4a2e32edae3c9422_0_H
69dc51dc909bcf9adb53c7e44e6fbe2da5e55f94,0,H,69dc51dc909bcf9adb53c7e44e6fbe2da5e55f94_0_H
q03337_p32613,1,B,q03337_p32613_1_B
3274129951768ed780d466e6c92c617895435d34,3,G,3274129951768ed780d466e6c92c617895435d34_3_G
6964e9a598231435fbd9d569acdd45c003a37c32,0,A,6964e9a598231435fbd9d569acdd45c003a37c32_0_A
d93f137bffa5dcc7879e699a06b8c4ad9052994c,1,B,d93f137bffa5dcc7879e699a06b8c4ad9052994c_1_B
c6a8cadb954a9a379c93ff0d2a323f36604c822a,4,K,c6a8cadb954a9a379c93ff0d2a323f36604c822a_4_K
d7c3f5f495f97d04a1f0ed42d0176f59bd4be24c,1,A,d7c3f5f495f97d04a1f0ed42d0176f59bd4be24c_1_A
3d0a64966778e5925e4b5ffd9eba71f2dfe48cf3,4,I,3d0a64966778e5925e4b5ffd9eba71f2dfe48cf3_4_I
d15615b680d319ec154e52f8680ff1e935275ce0,2,A,d15615b680d319ec154e52f8680ff1e935275ce0_2_A
11bbd41a540bafcbffdf3b5448d5579cf82e05c7,2,M,11bbd41a540bafcbffdf3b5448d5579cf82e05c7_2_M
9a78e70ec2b11e835356ce0aee337f39e38ee3a8,0,C,9a78e70ec2b11e835356ce0aee337f39e38ee3a8_0_C
193bfa2e4d4266e4eacbf0e8777039dae5dae4d3,1,A,193bfa2e4d4266e4eacbf0e8777039dae5dae4d3_1_A
218e1005e54cf52f435125e3be49a3eef59f87cd,4,J,218e1005e54cf52f435125e3be49a3eef59f87cd_4_J
0049b0f09fbffc0feb3818ccfea2e8c6bfe0f1ed,1,I,0049b0f09fbffc0feb3818ccfea2e8c6bfe0f1ed_1_I
cdb6019a1b1287eedb0c86277709d86006ed9b33,2,B,cdb6019a1b1287eedb0c86277709d86006ed9b33_2_B
457af71b1ca9ebda6ae003f0ad3795d676e0b971,0,E,457af71b1ca9ebda6ae003f0ad3795d676e0b971_0_E
7fe633549ce836580eac0d38b5d6e09c79b122f5,4,D,7fe633549ce836580eac0d38b5d6e09c79b122f5_4_D
69d499b7fb6d781d136beaa076e1df85992323d2,2,I,69d499b7fb6d781d136beaa076e1df85992323d2_2_I
8d421a18dfd06c71818dcf337d760edaa51258ce,4,F,8d421a18dfd06c71818dcf337d760edaa51258ce_4_F
d4e50e24ded1cc3895acff968284584fb1542f22,3,H,d4e50e24ded1cc3895acff968284584fb1542f22_3_H
f8400b5ce68088f9480ccede2d22b123fc210cb1,4,A,f8400b5ce68088f9480ccede2d22b123fc210cb1_4_A
7decab0a76e8f83a038f6102db619c496afeb7bf,0,Q,7decab0a76e8f83a038f6102db619c496afeb7bf_0_Q
4d4f26be9771d683ffa7e295238c616a7d73519c,0,I,4d4f26be9771d683ffa7e295238c616a7d73519c_0_I
1353feed3f699f3f65ed21e399b895c3587e538d,3,G,1353feed3f699f3f65ed21e399b895c3587e538d_3_G
57db8be7b972b13e6cb9831c21fc86c64da2f500,0,I,57db8be7b972b13e6cb9831c21fc86c64da2f500_0_I
e64a0ceff41ee60a5ae8ced765be8765c308eb83,0,B,e64a0ceff41ee60a5ae8ced765be8765c308eb83_0_B
dacfeef330951cbbe0ee3690f7c747efea96173b,1,G,dacfeef330951cbbe0ee3690f7c747efea96173b_1_G
1db01dadce9644a56cb35c19a82fd11e11f8e7ce,3,H,1db01dadce9644a56cb35c19a82fd11e11f8e7ce_3_H
d816fcd3d1ef3030d052a91be119ccea391e84a5,3,G,d816fcd3d1ef3030d052a91be119ccea391e84a5_3_G
05e3069ae214068d847efb4247f90a99e11be9fe,1,B,05e3069ae214068d847efb4247f90a99e11be9fe_1_B
c0b69f09b4a4de7ee9fae8cb1e6632054649ba3e,0,F,c0b69f09b4a4de7ee9fae8cb1e6632054649ba3e_0_F
028f5ad541ff7c435602943c30c2c1eeec60a89e,0,J,028f5ad541ff7c435602943c30c2c1eeec60a89e_0_J
35f0be4d56687ea950c4bcc0dbb02b2a49401bff,0,C,35f0be4d56687ea950c4bcc0dbb02b2a49401bff_0_C
a8a815024df6cd2a8a610a3b6f0d7f42604837a9,1,E,a8a815024df6cd2a8a610a3b6f0d7f42604837a9_1_E
4fc95a653489ee1a497aa4f03dad1888fafd3451,0,A,4fc95a653489ee1a497aa4f03dad1888fafd3451_0_A
6605691d77b895071a168f83009f102828568434,1,B,6605691d77b895071a168f83009f102828568434_1_B
557c497ba5e10089e7c0f8a561f08cac45f99468,4,J,557c497ba5e10089e7c0f8a561f08cac45f99468_4_J
a622a59ffdf01a2e371869ca2914056bcb2382aa,1,C,a622a59ffdf01a2e371869ca2914056bcb2382aa_1_C
9ff5f26bb78ce0f5166dee67d3bb15907229d0dc,4,A,9ff5f26bb78ce0f5166dee67d3bb15907229d0dc_4_A
3e4f3309c32156489f715224251d2ec844c06eb8,0,A,3e4f3309c32156489f715224251d2ec844c06eb8_0_A
12137776836ba78f4648491c20fea8a16ffd327f,4,B,12137776836ba78f4648491c20fea8a16ffd327f_4_B
71555ba3096610d9f413a3cdbf1f86184d6308b7,4,C,71555ba3096610d9f413a3cdbf1f86184d6308b7_4_C
5b87ec883d7f83ae8b6f320068c7a87d32d11a89,4,B,5b87ec883d7f83ae8b6f320068c7a87d32d11a89_4_B
2d62c8b217793b01f08abe565b1a31d8643d226c,2,E,2d62c8b217793b01f08abe565b1a31d8643d226c_2_E
f16a26d8a1c2c3927124c2c68ae07a2ecc77c0ae,0,G,f16a26d8a1c2c3927124c2c68ae07a2ecc77c0ae_0_G
3b422ffa5fb5a4adba81147d32b5c30adf34b7b4,1,C,3b422ffa5fb5a4adba81147d32b5c30adf34b7b4_1_C
p38329_p43123,4,B,p38329_p43123_4_B
9f10b7fea142d3673da7e7fd51b574601a99f0a6,0,D,9f10b7fea142d3673da7e7fd51b574601a99f0a6_0_D
a5a85043da029f19f5f3989405cc1b1729d72208,2,B,a5a85043da029f19f5f3989405cc1b1729d72208_2_B
c87abd805c76e705fbc02882ebdf2a6e91d022cb,4,H,c87abd805c76e705fbc02882ebdf2a6e91d022cb_4_H
835e36ff414d8842283bcdc728daeb0fc66e8c4a,1,B,835e36ff414d8842283bcdc728daeb0fc66e8c4a_1_B
365577bf07994e7eea14601246d1496d104c8a37,4,F,365577bf07994e7eea14601246d1496d104c8a37_4_F
6191d1d38251849887fd086ecd09c5c27d2f0f72,0,I,6191d1d38251849887fd086ecd09c5c27d2f0f72_0_I
b15e1f17634c2464cf55d6f5af2f0c29c0755099,2,J,b15e1f17634c2464cf55d6f5af2f0c29c0755099_2_J
efc96b3f01ed22bdae6807c0be62beb3416c7da1,4,F,efc96b3f01ed22bdae6807c0be62beb3416c7da1_4_F
6d4fde37105ba8f6841b3270799a9870d02e0aa9,1,G,6d4fde37105ba8f6841b3270799a9870d02e0aa9_1_G
f98fd528f1fa9dfb80c4da3a89d82014d1a78a31,0,N,f98fd528f1fa9dfb80c4da3a89d82014d1a78a31_0_N
1ff2d3b94c996bac9f43f70c20dbc5fc60f43707,0,C,1ff2d3b94c996bac9f43f70c20dbc5fc60f43707_0_C
7c2a398ff6a55b0fd1a37a08c6d0dbbe5b916870,1,B,7c2a398ff6a55b0fd1a37a08c6d0dbbe5b916870_1_B
0122b1ffa3fe5ef1f924d5fb2d8b2990973e081a,0,C,0122b1ffa3fe5ef1f924d5fb2d8b2990973e081a_0_C
ab816de6349ca98fff63122cff492dea3f9ba60d,2,G,ab816de6349ca98fff63122cff492dea3f9ba60d_2_G
77f9cff5af20c52da21d5fd047333da22a94684b,0,A,77f9cff5af20c52da21d5fd047333da22a94684b_0_A
bbc65caf4fd3c3bbdbad9d1ad0ebfcc3116ad8cb,4,C,bbc65caf4fd3c3bbdbad9d1ad0ebfcc3116ad8cb_4_C
035e8ad864d3e5d334eec625ad03e9393d7d6e9e,0,B,035e8ad864d3e5d334eec625ad03e9393d7d6e9e_0_B
27d7002beb0e93f4803435979686ba3e5fd7e001,4,C,27d7002beb0e93f4803435979686ba3e5fd7e001_4_C
f5c4b943d02817212d917127a6a9bd3175f9b852,4,B,f5c4b943d02817212d917127a6a9bd3175f9b852_4_B
ebb4702ae0787b1042013b900e2efa09de9190e9,0,C,ebb4702ae0787b1042013b900e2efa09de9190e9_0_C
551e08ffe3185c6978e17df7cefeab40f9f1e229,0,H,551e08ffe3185c6978e17df7cefeab40f9f1e229_0_H
153148f9ae12093503ca6b1ca15b127959231c1b,2,E,153148f9ae12093503ca6b1ca15b127959231c1b_2_E
1d044f2af882de045ece58ad4ffde04fc2ba85ca,3,G,1d044f2af882de045ece58ad4ffde04fc2ba85ca_3_G
f15290a85ad7dbb3379217af804e940b827a5a11,3,G,f15290a85ad7dbb3379217af804e940b827a5a11_3_G
13f954b3460d6033c2fedb28811616a337fca754,0,D,13f954b3460d6033c2fedb28811616a337fca754_0_D
88e72d30638617c11ae2ae768afd4fa438239005,3,H,88e72d30638617c11ae2ae768afd4fa438239005_3_H
4bb0f56917f355e92dd6e5b0a2ed75d093a4d147,4,C,4bb0f56917f355e92dd6e5b0a2ed75d093a4d147_4_C
00241fafdbe28d720d91695d982355a8cf09cfc1,1,C,00241fafdbe28d720d91695d982355a8cf09cfc1_1_C
b5578a939094ec406bf9b079c169c0b082f3cce1,2,A,b5578a939094ec406bf9b079c169c0b082f3cce1_2_A
c89e43ad79d498cdd630ce6c78ace1e0baf9dae0,1,C,c89e43ad79d498cdd630ce6c78ace1e0baf9dae0_1_C
491883cb1f11682cabe45e247265cb076ace2189,1,E,491883cb1f11682cabe45e247265cb076ace2189_1_E
e7244e06d750c8e77eeeb15c1bc16bb7880e1701,2,A,e7244e06d750c8e77eeeb15c1bc16bb7880e1701_2_A
b31fa6a3dfeae707848e2723b0b0cc9ce4db5e08,1,H,b31fa6a3dfeae707848e2723b0b0cc9ce4db5e08_1_H
25f1a60640cbe068f7baf3c8a011bfac7b1d9357,0,C,25f1a60640cbe068f7baf3c8a011bfac7b1d9357_0_C
e55ffce3530c6076222ee4ad62b5da5d24cf4a48,1,G,e55ffce3530c6076222ee4ad62b5da5d24cf4a48_1_G
2701a678d694c67335f1c5379034668849fe50a2,4,H,2701a678d694c67335f1c5379034668849fe50a2_4_H
ce8c194d17a6d622fdf8ce450f554bc1e131dd4d,1,B,ce8c194d17a6d622fdf8ce450f554bc1e131dd4d_1_B
6e89bfa6abcbd445acdcdacf084e0295d0b1d87f,2,B,6e89bfa6abcbd445acdcdacf084e0295d0b1d87f_2_B
c2fa44d3f52a7d074e69f57c8cd21a3df8c4fa79,2,F,c2fa44d3f52a7d074e69f57c8cd21a3df8c4fa79_2_F
5b7f1a449022c1461a98a9e9097a8f40fb361f8e,2,B,5b7f1a449022c1461a98a9e9097a8f40fb361f8e_2_B
2707c4b2afdd10485d9d1a44319aef8062054c6f,4,A,2707c4b2afdd10485d9d1a44319aef8062054c6f_4_A
025cbcabb18afa2992712fb063bdda384985ac37,3,I,025cbcabb18afa2992712fb063bdda384985ac37_3_I
fe725d4190106a5f1bebf828e6f0489b0e16c362,4,F,fe725d4190106a5f1bebf828e6f0489b0e16c362_4_F
91ae89e8aff84c4abed62961150db7b2c38d467f,2,L,91ae89e8aff84c4abed62961150db7b2c38d467f_2_L
8c3d7007c953b658b082e8fe8574c11dbca8b389,0,G,8c3d7007c953b658b082e8fe8574c11dbca8b389_0_G
e6d00e2e43e6bbb6b0c5dfb19514cad66e17c08b,3,C,e6d00e2e43e6bbb6b0c5dfb19514cad66e17c08b_3_C
f5e87d741e3537c39cd2002d1fd1f7b9b767a921,1,B,f5e87d741e3537c39cd2002d1fd1f7b9b767a921_1_B
8e21be001fd686358b26ec669153b6c394f1c220,3,D,8e21be001fd686358b26ec669153b6c394f1c220_3_D
95a9a99e22ab03a296322776de25f592b5031f63,2,D,95a9a99e22ab03a296322776de25f592b5031f63_2_D
5bb72c42c5af987336ee5ab76d4048b910a892ef,0,G,5bb72c42c5af987336ee5ab76d4048b910a892ef_0_G
830282f3fceb11e248f866f760ca33a4836bca51,2,H,830282f3fceb11e248f866f760ca33a4836bca51_2_H
p33419_p40858,4,B,p33419_p40858_4_B
720e8904c7b109b86aa1cd04ecd0f7f589a07f47,1,D,720e8904c7b109b86aa1cd04ecd0f7f589a07f47_1_D
05e285681705da0a430aa0fcc94cc2f6eed94ca1,2,G,05e285681705da0a430aa0fcc94cc2f6eed94ca1_2_G
dcf1a76fa4e5d684ee1ef8b13885f34af0ae23af,2,M,dcf1a76fa4e5d684ee1ef8b13885f34af0ae23af_2_M
f7faf6fa4688f8fe484d0350bdd593d923ec42d2,2,O,f7faf6fa4688f8fe484d0350bdd593d923ec42d2_2_O
7e33519051d5ed479822b19d9c4ea14607b8e598,3,E,7e33519051d5ed479822b19d9c4ea14607b8e598_3_E
8b5208c5f75d5835c7ca5bbcf0580a82efe3beb9,2,C,8b5208c5f75d5835c7ca5bbcf0580a82efe3beb9_2_C
8572806eff4a9c81f208e3fff79ded165f503d1d,0,B,8572806eff4a9c81f208e3fff79ded165f503d1d_0_B
a14fa988f465356377f1e8c40a9fca789a1393c4,0,J,a14fa988f465356377f1e8c40a9fca789a1393c4_0_J
9acc3e5d539bad714ed503d8612b36569ac687d3,3,N,9acc3e5d539bad714ed503d8612b36569ac687d3_3_N
c38208aaaf303e76cae96990d7a5d25d776b9228,2,B,c38208aaaf303e76cae96990d7a5d25d776b9228_2_B
00c941b5b6e16f30d47830613483f549529011a4,4,J,00c941b5b6e16f30d47830613483f549529011a4_4_J
d5c7c240cd77e4286d04d352e5e93eaaf8bda5ea,2,F,d5c7c240cd77e4286d04d352e5e93eaaf8bda5ea_2_F
e00d8e47b669ff526fd87fb7847f19d35c3c327f,3,A,e00d8e47b669ff526fd87fb7847f19d35c3c327f_3_A
be40b1c97a65b7dc339009aabce69d43ce51fa50,0,G,be40b1c97a65b7dc339009aabce69d43ce51fa50_0_G
d81c6a4bd8ea51bda5e53182a33084e48f213af1,2,C,d81c6a4bd8ea51bda5e53182a33084e48f213af1_2_C
3f5c1d58544a9a8f12605dd271cf6ab93dd35935,1,I,3f5c1d58544a9a8f12605dd271cf6ab93dd35935_1_I
aefb95c82b4223e757d6c8fb0f9922c431c63be9,1,H,aefb95c82b4223e757d6c8fb0f9922c431c63be9_1_H
376891489e5874a65780909c52db8cbf35d0d410,4,B,376891489e5874a65780909c52db8cbf35d0d410_4_B
586e4d648f25876313ef2172d50a86dcfbcd1ea0,4,A,586e4d648f25876313ef2172d50a86dcfbcd1ea0_4_A
p21954_p43588,3,A,p21954_p43588_3_A
d233be73deffa9a054a3f00b834487add470fed7,0,A,d233be73deffa9a054a3f00b834487add470fed7_0_A
2fc8e9ae0dce2a431413a9e7f1fec0b280e3691a,0,L,2fc8e9ae0dce2a431413a9e7f1fec0b280e3691a_0_L
e75f05f948026f15dd522790dec7a3313a04278f,4,O,e75f05f948026f15dd522790dec7a3313a04278f_4_O
fd6ce307a57437396a083c809de54921fede4511,4,G,fd6ce307a57437396a083c809de54921fede4511_4_G
b7af8a464df204e6476ea0956787c9218302b14a,2,C,b7af8a464df204e6476ea0956787c9218302b14a_2_C
121bf29f4d990e3e6793e75a41a4293f1a3245e6,0,E,121bf29f4d990e3e6793e75a41a4293f1a3245e6_0_E
368c7dd34712f5ddfa4ddc5ce67b7359b23b09f6,4,I,368c7dd34712f5ddfa4ddc5ce67b7359b23b09f6_4_I
c1182e795e109ae91c64bec177d56760f65296ef,4,C,c1182e795e109ae91c64bec177d56760f65296ef_4_C
4de8e9646b0a5ae1c35dc81780f2eef03880c0b0,4,G,4de8e9646b0a5ae1c35dc81780f2eef03880c0b0_4_G
7d005bc8e3ca76f349043ec3b15e130201870c51,3,G,7d005bc8e3ca76f349043ec3b15e130201870c51_3_G
249fe92942bd0df4f47e56ccd0f2f1abd6d33890,4,C,249fe92942bd0df4f47e56ccd0f2f1abd6d33890_4_C
5e189d1e819f745702edc9c4e802c6c03758e38d,1,M,5e189d1e819f745702edc9c4e802c6c03758e38d_1_M
bbd34f32eeff9998b49d5c6cbf15522d41b227d4,1,B,bbd34f32eeff9998b49d5c6cbf15522d41b227d4_1_B
a9ab39ed1367aadd9f65c1ef60a7988d15f446e3,4,F,a9ab39ed1367aadd9f65c1ef60a7988d15f446e3_4_F
15e3a6fe0875def6c33b3b362ae51bdc7bfb2a19,1,B,15e3a6fe0875def6c33b3b362ae51bdc7bfb2a19_1_B
ee62b8605c1a5ff215740f950a66a3e9aaa80f26,1,H,ee62b8605c1a5ff215740f950a66a3e9aaa80f26_1_H
ab29c70e6f0ca17bab9c2e6a0da1f2ed2fd11619,1,B,ab29c70e6f0ca17bab9c2e6a0da1f2ed2fd11619_1_B
b3095bfb242de4cc2d7f667369101ee9eb7b1ebf,2,D,b3095bfb242de4cc2d7f667369101ee9eb7b1ebf_2_D
79ddbe2e4889929b0d5149e3bfb252e8b04281a3,3,B,79ddbe2e4889929b0d5149e3bfb252e8b04281a3_3_B
f78bd6fff875c8e0a289e823bc64b08443d1a76a,3,C,f78bd6fff875c8e0a289e823bc64b08443d1a76a_3_C
